,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists,t1_pagerank_before,t2_pagerank_before,t1_officialwin_before,t2_officialwin_before,t1_playerrank_before,t2_playerrank_before
22,31025,London Spitfire,Houston Outlaws,1,58701.18775,66870.79771,54.77407821,51.96272919,404.0320563,452.3638786,27042.23423,27835.04686,32792.76999,39012.5349,31050.00967,38700.87303,35363.80623,49107.31987,33.63937959,53.40971873,82.25968733,81.81943836,26.0104069,29.06584753,31050.00967,38700.87303,1.618378484,0.80244362,37.95880306,32.52327016,483.6163579,587.037811,26.50289708,24.17924403,3262.719053,4274.336775,3027.520363,3798.70757,526.8267408,709.5204793,482.4770098,881.7233374,600,800,29.1368386,38.25546673,25.56159981,33.31295261,342.3895337,439.4907942,25.92507976,24.50247643,1.475202228,0.790861634,18993.42645,23207.74347,11.81051138,15.96584002,2.233077206,3.101684731,0.42470658,0.851488385,12529.59961,15702.52982,1.230993958,1.928801342,1.122230114,1.116352132,2.778656001,3.429940994,3.161187706,0.188690157,0.451598244,0,0.249759225,0.174941131,0,0,0.006060606,0.006666667,1412.650992,1694.65157
23,31029,Philadelphia Fusion,Boston Uprising,1,62189.68137,27246.7545,58.65348972,25.75095158,468.894565,226.4060164,26851.28649,10811.83165,32038.6352,15917.56681,34782.26942,16185.26672,31005.34584,15826.42883,23.9865922,15.79025666,90.4192061,39.79957131,31.28534949,13.80926755,34782.26942,16185.26672,1.990268451,0.149595113,39.63435681,18.84592787,553.7186786,221.3575698,31.03504481,12.96523286,3355.515133,1646.405502,2804.607719,1473.493281,421.1711646,279.230676,684.0097779,284.5755757,600,300,29.72059548,14.61340465,26.76141875,11.06142824,353.8884058,192.3587081,24.35584765,11.89445011,0.480366896,0.239352181,19255.17303,8726.31498,12.86060433,6.393249296,1.819072915,0.950326791,0.281405473,0.239680343,10055.63457,4401.712944,1.249546658,0.853184595,0.468528526,0.299190226,3.374561133,1.06685185,0.922398386,0.568461429,0.223149077,0.209433158,0.830787211,0.471622429,1.5,0,0.148139256,0,1427.107572,738.2398627
24,31030,Paris Eternal,Atlanta Reign,1,61200.33933,23130.00939,75.81513652,26.60430394,378.9015016,222.5362324,23745.58577,9084.763043,34269.73162,11569.04601,36996.49769,13593.88637,33784.79452,8831.603018,31.75446794,7.361385072,110.6736029,39.38986749,33.7520699,12.26897512,36996.49769,13593.88637,2.103694397,0.774882639,50.22380542,20.01780151,467.4042027,103.5855394,38.77379459,16.40168253,3287.624127,1125.304103,2903.090025,943.3588122,483.3708669,236.01608,590.8806947,204.7241284,600,200,30.17544905,9.710763859,26.33029276,7.361385072,338.9664966,126.9327429,37.65114876,15.23935857,1.106396481,0.516588426,20100.17828,5591.524785,11.87820703,2.712089237,2.162960414,0.258294213,0.368336959,0.064573553,6570.923535,1915.897325,1.279798064,0.632510817,1.302032917,0,2.855316486,0.38744132,1.697217546,3.228677663,0.272327151,0.38744132,1.020374304,0,0.333333333,0,0.011111111,0,1406.389937,500
25,31031,London Spitfire,Florida Mayhem,1,58077.42599,43763.08595,55.49680904,34.7341728,411.9576005,366.5933566,24735.20664,18202.54847,31367.38691,25315.89573,32783.88,25023.02587,34871.71645,23930.87966,32.53325837,21.39246221,84.37072433,54.72027464,27.76751362,19.85563021,32783.88,25023.02587,1.634417164,0.458648742,39.09965298,23.78995431,489.6477011,335.8708915,27.44857222,13.48451618,3272.332634,2486.662431,2968.6616,2105.597127,498.8646805,381.3206866,538.8861817,501.0468854,600,450,30.07078853,21.90224107,26.93379622,20.41654492,380.8542812,260.8468663,26.82401227,18.86279633,1.106401671,0.130471633,18813.77182,13440.79044,12.14647116,7.580470083,2.018962423,0.802499625,0.368331234,0.140590524,13165.61521,9614.769746,1.249463334,0.99324709,1.071108931,0.474012069,3.307652511,1.871529249,2.370890779,1.580944722,0.338698683,0.316188944,0.531473937,0.687080872,0.25,0.5,0.017003937,0.019545411,1376.386451,1023.507042
26,31032,Toronto Defiant,Houston Outlaws,0,63806.53375,84542.12272,56.15020989,68.02327339,409.7794005,582.071745,31343.73246,34406.00907,31152.76127,47465.246,30337.79849,49764.78219,38542.37566,61839.38832,34.04493008,64.62660675,83.31431467,107.3633515,27.05144204,38.49823064,30337.79849,49764.78219,1.441391144,0.853429474,38.71643697,44.50494599,481.8842131,757.6180797,25.53728128,31.01134854,3265.918726,5362.22367,2949.833226,4730.995216,574.9219465,853.6127446,536.3900641,1111.418749,600,1000,30.15872758,48.50908837,26.15406009,42.79632156,320.9791231,592.5930263,25.33202806,33.27204342,0.112662735,0.841847489,21106.24854,30128.86841,14.01865504,21.52329817,1.150158885,3.764500841,0.180418119,0.972154907,12488.81995,20794.07924,1.288107995,2.3764685,1.286568197,1.32029555,1.185271929,4.296700522,3.578185973,0.188690157,0.340408939,0,0.476572514,0.531842113,0.666666667,0,0.098291015,0.006666667,1459.872934,2117.182512
27,31036,Toronto Defiant,Florida Mayhem,0,61129.13646,56689.26307,58.02213591,45.45554317,400.3800009,483.5839786,27861.13719,23256.36609,29682.97642,33001.11619,31647.47336,32717.02441,38533.5926,32010.50645,34.31872946,27.89026243,86.0017665,71.54235744,27.68086447,25.92024375,31647.47336,32717.02441,1.402446964,0.530846523,39.96505033,32.45368794,492.5128911,461.8849371,25.25962947,18.43006412,3264.166248,3322.487855,2934.116146,2819.20878,549.6639689,494.5779938,553.6254939,660.6737275,600,600,30.77272812,29.15011115,27.32923161,26.91434514,347.1434736,405.7570311,25.96276584,23.88054205,0.298766122,0.166570523,21055.3378,18081.55838,14.15656548,10.64887574,1.344724573,1.271785197,0.210205345,0.241940893,13410.5687,13311.44049,1.268725579,1.280873801,1.125627951,1.015495421,1.531761159,2.485210381,2.68363948,1.653142502,0.255306704,0.316188944,0.357429386,0.903674213,0.75,0.75,0.094551594,0.024709229,1396.489782,1359.259875
28,31037,Paris Eternal,Houston Outlaws,0,60306.85705,78105.83925,74.32987471,68.37324976,358.5594903,543.5608752,23534.28391,30713.77173,33331.20063,41883.60797,36249.55791,46935.77164,33953.43199,55323.61217,33.23907419,56.3443434,111.1859735,106.609773,35.89295398,37.49800307,36249.55791,46935.77164,1.977813293,0.693639373,49.49133228,43.02081767,458.3255371,686.7434635,37.79238252,29.95441986,3270.568773,4842.030662,2874.623391,4243.891433,466.2774717,758.694462,616.0171995,1018.730952,600,900,30.10549732,44.27006202,26.015052,39.1681205,382.7383139,567.3244595,35.97251649,33.89976626,0.96314486,0.738520152,19489.5127,27535.65197,13.70916522,22.67768028,2.466754469,3.359048307,0.381783835,0.832233171,7446.237917,20346.4404,1.25427517,2.131455828,1.198770519,1.472327071,3.741657348,3.49036173,1.628506489,0.141517618,0.337592862,0,0.809729894,0.398881585,0.75,0,0.022453552,0.005,1410.137048,1889.471966
29,31038,Washington Justice,Boston Uprising,1,60133.8271,39139.05537,56.19787417,31.33653576,428.3546118,362.7510979,25268.96704,16308.16256,28894.7369,24524.35124,34351.37688,22555.00848,32426.41293,23384.79028,30.0363469,23.91474274,88.71168284,48.43183777,32.21199131,16.77131977,34351.37688,22555.00848,1.28695644,0.403485303,40.20363854,22.48502059,468.229068,301.3903612,27.22256301,15.84265501,3296.348346,2471.271989,2896.970212,2167.983596,445.2302658,449.8888094,596.8740342,467.5944403,600,450,31.84509944,21.14753418,28.9697607,15.80071179,331.0268379,255.5446573,24.1146475,13.92557163,0.301817363,0.323982244,17689.62587,12917.28864,15.09069616,7.831960372,2.103610652,1.034956854,0.277629137,0.267890364,11560.72215,6474.218564,1.327602954,1.232541761,0.930877668,0.637710479,3.878411311,1.236111976,0.457154586,0.568461429,0.065602924,0.209433158,1.467557328,0.471622429,0.5,0.25,0.017961783,0.006527384,1324.511374,1077.170535
30,31042,Philadelphia Fusion,Paris Eternal,0,61104.67625,57725.99648,60.0573776,69.01796997,565.4161417,356.4921019,26690.83057,21166.79803,31945.30361,30796.12325,33821.16064,36031.67877,29950.75724,35384.64276,21.69432363,35.36006352,91.76642742,103.5416395,31.25705225,33.6877148,33821.16064,36031.67877,2.404663369,1.844005983,40.77982823,43.06132418,522.0993829,436.0492879,31.59844091,34.22567507,3380.49758,3250.991032,2760.198497,2887.022828,459.7159207,489.3231921,731.3157912,603.9421922,600,600,29.14501918,30.46370667,26.3515307,25.98170973,308.852701,459.1966331,25.17181838,33.94768131,0.451997568,0.835954725,19031.36183,19432.1776,12.38730903,13.06137496,1.522962382,3.151302642,0.236408387,0.522051845,10378.74021,9426.75379,1.304357658,1.363549225,0.510230922,1.155332926,3.308985362,3.647714249,0.87332681,1.302805191,0.381631413,0.27007429,0.80003787,0.647783915,2,1.2,0.193871751,0.033420375,1412.830595,1357.496544
31,31043,Boston Uprising,Atlanta Reign,0,50486.06362,31424.1483,40.24572585,36.13272445,498.5269707,229.2932607,19760.35063,12310.50566,31190.57161,16426.25978,30193.8808,18719.02134,31181.10555,15153.85884,31.63979998,16.32218619,61.73923564,54.96732368,21.11314026,18.40270874,30193.8808,18719.02134,0.516259861,0.936755309,27.44710115,26.08119352,401.6246735,188.1664048,20.63557373,19.85762015,3296.497588,1635.657444,2891.571008,1449.105108,593.0104338,283.5185437,617.3460325,294.3993522,600,300,28.30407927,14.98412634,22.11608705,12.89960039,373.2976475,238.8790567,18.26739212,18.94142802,0.380369523,0.431890486,16875.77467,8113.506977,9.523578744,6.078941052,1.373280529,1.12715315,0.349875677,0.17708038,11165.97851,4879.86651,1.620916878,0.80794313,1.20158327,0.222245831,1.461661092,1.046216815,0.568461429,2.51040658,0.209433158,0.335030156,0.471622429,0.311144163,0.5,0.25,0.013040989,0.007978882,1425.172788,730.3445951
32,31044,Washington Justice,New York Excelsior,0,59113.23788,57976.58018,57.18306145,63.17723935,496.5616598,495.0106981,24508.5309,23629.48708,27440.95623,30377.28929,33635.91934,33853.58997,32074.47135,31552.12183,27.54764374,25.13290874,89.10349523,97.38018465,31.4985406,33.98852025,33635.91934,33853.58997,1.480663385,1.310831888,39.78647097,35.23636087,449.3829221,461.0381416,27.05589973,31.18854481,3322.926015,3343.616497,2887.743512,2980.208305,457.9866978,508.7203618,605.3736711,523.0912852,600,600,31.83355055,30.55391487,28.72431682,26.80224649,343.9847921,591.0442024,27.59192548,26.34784522,0.421893183,0.214425043,17756.58533,18434.50674,14.50848738,15.71735275,1.953547461,3.62437329,0.252928356,0.675264709,13125.00016,12737.09428,1.351640767,1.45550788,0.789811957,0.863705662,3.373387989,2.946711906,0.501053139,0.169821142,0.052482339,0.056607047,1.174045862,0.194463826,0.6,1.6,0.01958031,0.072181774,1338.010902,1400.051344
33,31054,Washington Justice,Toronto Defiant,0,56698.19127,49374.68255,54.72159311,45.54191591,498.565434,353.0170988,22715.87771,21901.12672,26394.50597,23408.70815,33065.66326,26155.24794,32325.35708,31042.97435,27.25781509,27.56860318,84.75644193,67.45156562,29.68327117,21.71047229,33065.66326,26155.24794,1.300575228,1.021806313,36.02302268,30.20387538,430.8751172,379.5111688,25.24749063,18.57658639,3327.531497,2731.655903,2868.098022,2466.527444,461.5644231,484.3552302,625.9688844,442.0616271,600,500,31.34781309,25.39918164,28.57182136,21.8668379,360.0601831,278.3267792,27.96160728,20.95586072,0.351577653,0.199177414,17664.99269,16726.88653,13.89101116,10.08902285,1.994746127,1.07016639,0.288339375,0.160813485,14701.33147,11465.51781,1.30977375,1.139385368,0.724865706,0.750418634,2.944534806,1.238278282,0.417544282,2.093038833,0.043735283,0.213625305,0.978371552,0.238286257,0.833333333,0.666666667,0.021105243,0.069018413,1346.93314,1148.25365
35,31059,Washington Justice,Philadelphia Fusion,0,81768.18806,50735.36978,79.31004573,50.61228281,707.8039247,471.943939,31249.37063,21126.30471,36958.99811,26620.04616,49355.63861,29134.73367,47617.51615,26543.25947,39.69387527,19.71976199,120.87449,77.68775917,40.98012091,26.67674401,49355.63861,29134.73367,2.047980774,1.793493636,49.67069049,32.77054204,590.1579033,421.1227388,33.65387887,24.99837714,4643.794029,2886.332415,4044.468271,2380.595074,670.8147392,405.6599292,846.3092745,612.2805041,840,514.2857143,44.75733004,25.04477945,41.59554314,22.56578449,467.4854609,318.4887868,39.83456185,23.49359486,0.58432335,0.398732349,26060.94005,16212.76218,19.5929564,10.6185399,2.664412297,1.568384251,0.387194899,0.223785413,22069.28168,9300.951304,1.895873549,1.137899019,1.248842569,0.490912232,3.804158712,2.768238007,0.501053139,0.623804864,0.052482339,0.272593867,1.174045862,0.571455622,1.4,2.142857143,0.029226122,0.186460223,1847.189409,1184.241603
